onboarding.progress.label,PROGRESS,text
onboarding.complete.finish,FINISH,text
onboarding.complete.intermediate,INTERMEDIATE,text
onboarding.complete.pro,PRO,text
onboarding.exit.label,EXIT,text
onboarding.beginner.mode,BEGINNER MODE,text
onboarding.beginner.mission.arguments,"STABILITY ON
ALTITUDE HOLD ON
ANGLE LIMITER ON",text
onboarding.intermediate.mode,INTERMEDIATE MODE,text
onboarding.intermediate.mission.arguments,"STABILITY OFF
ALTITUDE HOLD OFF
ANGLE LIMITER ON",text
onboarding.pro.mode,PRO MODE,text
onboarding.pro.mission.arguments,MANUAL MODE,text
onboarding.reset,RESET,text
onboarding.skip,SKIP,text
onboarding.race.failed,RACE FAILED!,text
onboarding.race.complete,RACE COMPLETE!,text
onboarding.mission.failed,MISSION FAILED!,text
onboarding.mission.complete,MISSION COMPLETE!,text
onboarding.retry,RETRY,text
onboarding.beginner.campaign.complete,Congratulations! You have completed the full beginner campaign. Would you like to continue onboarding with the intermediate campaign?,text
onboarding.intermediate.campaign.complete,Congratulations! You have completed the full intermediate campaign. Would you like to complete the pro onboarding?,text
onboarding.pro.campaign.complete,Congratulations on successfully completing pro onboarding. We are impressed with your skills so far and look forward to seeing you compete. Please click “Next” to hear a brief tutorial on navigating the sim.,text
onboarding.beginner.missions.complete,Congratulations on finishing the first step of the Beginner Campaign. You have proven your mettle across 10 missions and are ready to take me on in your first race,text
onboarding.intermediate.missions.complete,Congratulations on finishing the first step of the Intermediate Campaign. You have proven your mettle across 10 missions and are ready to challenge me in your first race,text
onboarding.drl.sim.overview.title,DRL SIM OVERVIEW,text
onboarding.drl.sim.overview.subtitle,LEARN THE BASIC OF THE SIMULATOR BEFORE YOU FLY,text
onboarding.mission.title,MISSION,text
onboarding.missions.title,MISSIONS,text
onboarding.races.title,RACES,text
onboarding.intro.title,FLIGHT MODE SELECTION,text
onboarding.intro.subtitle,SELECT THE FLYING MODE BEFORE YOU START,text
settings-system.screen.title,Graphics,text
settings-system.form.quality,QUALITY,text
settings-system.form.quality.labels,"CUSTOM,LOWEST,LOW,MEDIUM,HIGH,ULTRA",text
settings-system.nav-left,BACK,text
settings-system.form.detect,DETECT QUALITY,text
settings-system.form.resolution,RESOLUTION,text
settings-system.form.mode.labels,"WINDOW,FULL SCREEN",text
settings-system.form.mode,MODE,text
settings-system.form.advanced,ADVANCED RENDERING,text
settings-system.form.shader.labels,"LOW,MEDIUM,HIGH",text
settings-system.form.shader,SHADER QUALITY,text
settings-system.form.texture.labels,"LOWEST,LOW,MEDIUM,HIGH",text
settings-system.form.texture,TEXTURES,text
settings-system.form.shadow.labels,"OFF,LOWEST,LOW,MEDIUM,HIGH",text
settings-system.form.shadows,SHADOWS,text
settings-system.form.antialias.labels,"OFF,TAA,FXAA",text
settings-system.form.antialias,ANTIALIASING,text
settings-system.form.dof,DEPTH OF FIELD,text
settings-system.form.ao,AMBIENT OCCLUSION,text
settings-system.form.color,COLOR GRADING,text
settings-system.form.motion,MOTION BLUR,text
settings-system.form.bloom,BLOOM,text
settings-system.form.adaptation,EYE ADAPTATION,text
settings-system.form.aberration,CHROMATIC ABERRATION,text
settings-system.form.grain,GRAIN,text
settings-system.form.radio,RADIO FX,text
settings-system.form.vsync,"OFF, ON",text
settings-system.form.post-processing,POST PROCESSING,text
settings-system.form.effects-quality,EFFECTS,text
settings-system.form.details,DETAILS,text
settings-system.form.water-reflections,WATER REFLECTIONS,text
settings-system.form.antialias.labels2,"OFF,FXAA,TAA",text
settings-system.form.stepper.labels-low-med-hi,"LOW,MEDIUM,HIGH",text
settings-system.form.stepper.labels-lwst-low-med-hi,"LOWEST,LOW,MEDIUM,HIGH",text
settings-system.form.stepper.labels-off-low-med-hi,"OFF,LOW,MEDIUM,HIGH",text
settings-system.form.brightness,BRIGHTNESS,text
settings-system.form.render-scale,RENDER SCALE,text
settings-system.form.fps-limit,FPS LIMIT,text
settings-game.screen.title,OPTIONS,text
settings-game.nav-left,BACK,text
settings-game.form.volume.main,VOLUME MAIN,text
settings-game.form.volume.music,VOLUME MUSIC,text
settings-game.form.volume.sfx,VOLUME SFX,text
settings-game.form.language,LANGUAGE,text
settings-game.form.language.labels,"AUTO,ENGLISH,CHINESE (SIMPLIFIED)",text
settings-game.form.camera.tilt,CAMERA TILT,text
settings-game.form.camera.fov,CAMERA FOV,text
settings-game.form.guide,RACE LINE,text
settings-game.form.stats,RACE STATS,text
settings-game.form.markers,GATE MARKERS,text
settings-game.form.standings,RACE STANDINGS AUTO ENABLE,text
settings-game.form.fps,FPS WARNING,text
settings-game.form.controller,CONTROLLER OVERLAY,text
settings-game.form.lens,LENS DISTORTION,text
settings-game.form.props,PROPS VISIBLE,text
settings-game.form.propwash,PROPWASH,text
settings-game.form.propwash.labels,"NONE,LOW,MEDIUM,HIGH",text
settings-game.form.crosshair,CROSSHAIR,text
settings-game.form.fast-reset,FAST RACE RESTART,text
settings-game.form.camera-noise,CAMERA NOISE,text
settings-game.form.notifications-game,IN-GAME NOTIFICATION,text
settings-game.form.notifications-game.labels,"ALL,FRIENDS,OFF",text
settings-game.form.notifications-menu,MENU NOTIFICATION,text
settings-game.form.notification-menu.labels,"ALL,FRIENDS,OFF",text
settings-game.form.notifications-in-game-chat,IN-GAME CHAT,text
settings-game.form.notifications-in-game-drone-trails,DRONE TRAILS,text
settings-game.form.race-line-color,RACE LINE COLOR,text
settings-game.form.check-point-color,CHECK POINT COLOR,text
settings-game.form.reset-leaderboards,RESET ALL LEADERBOARDS,text
settings-game.form.reset-track-leaderboard,RESET TRACK LEADERBOARD,text
settings-tuning.back,BACK,text
settings-tuning.help,HELP,text
settings-tuning.betaflight,BETAFLIGHT,text
settings-tuning.controller-presets.label,CONTROLLER PRESETS,text
settings-tuning.preset.low,LOW,text
settings-tuning.preset.medium,MEDIUM,text
settings-tuning.preset.high,HIGH,text
settings-tuning.preset.custom,CUSTOM,text
settings-tuning.sliders.pitch-rc-rate,PITCH RC RATE,text
settings-tuning.sliders.yaw-rc-rate,YAW RC RATE,text
settings-tuning.sliders.pitch-super-rate,PITCH SUPER RATE,text
settings-tuning.sliders.yaw-super-rate,YAW SUPER RATE,text
settings-tuning.sliders.pitch-expo,PITCH EXPO,text
settings-tuning.sliders.yaw-expo,YAW EXPO,text
settings-tuning.sliders.roll-rc-rate,ROLL RC RATE,text
settings-tuning.sliders.throttle-mid,THROTTLE MID,text
settings-tuning.sliders.roll-super-rate,ROLL SUPER RATE,text
settings-tuning.sliders.throttle-expo,THROTTLE EXPO,text
settings-tuning.sliders.roll-expo,ROLL EXPO,text
settings-tuning.options.link-pitch-roll-state,LINK PITCH/ROLL RATES,text
settings-tuning.footer.yaw,YAW,text
settings-tuning.footer.pitch-roll,PITCH/ROLL,text
settings-tuning.footer.pitch,PITCH,text
settings-tuning.footer.roll,ROLL,text
settings-tuning.drone-preview.loading-msg,ASSEMBLING DRONE...,text
settings-tuning.drone-preview.rotation-speed,ROTATION SPEED,text
settings-tuning.drone-preview.movement-speed,MOVEMENT SPEED,text
settings-tuning.drone-preview.top-speed,TOP SPEED,text
settings-tuning.help,HELP,text
settings-tuning.controller-presets.rc-rates,RC RATES,text
settings-tuning.screen-title,Controller Sensitivity,text
settings.profile-screen-dev.back.button,BACK,text
settings.profile-screen-dev.profile-name.label,FULL NAME,text
settings.profile-screen-dev.type-full-name.label,TYPE YOUR FULL NAME...,text
settings.profile-screen-dev.pilot-handle.label,PILOT HANDLE,text
settings.profile-screen-dev.email.label,EMAIL,text
settings.profile-screen-dev.type-your-email.label,TYPE YOUR EMAIL...,text
settings.profile-screen-dev.age.label,AGE,text
settings.profile-screen-dev.type-your-age.label,TYPE YOUR AGE...,text
settings.profile-screen-dev.gender.label,GENDER,text
settings.profile-screen-dev.gender.types,"MALE,FEMALE,UNDISCLOSED",text
settings.profile-screen-dev.country.label,COUNTRY,text
settings.profile-screen-dev.type-your-country.label,TYPE YOUR COUNTRY...,text
settings.profile-screen-dev.non-fpv-drone-skill.label,"HOW SKILLED ARE YOU AT FLYING NON-FPV DRONES?
(DJI, YUNEEC, 3DR, PARROT, ETC.)",text
settings.profile-screen-dev.non-fpv-drone-skill.types,"NEVER FLOWN,TRIED IT BUT LIMITED SKILLS,BASIC SKILLS,ADVANCED SKILLS,<PLEASE SELECT>",text
settings.profile-screen-dev.non-fpv-drone-years.label,YEARS OF EXPERIENCE FLYING NON-FPV DRONES,text
settings.profile-screen-dev.non-fpv-drone-years.types,"1,2,3,4,5+, <SELECT>",text
settings.profile-screen-dev.fpv-drone-skill.label,"HOW EXPERIENCED ARE YOU AT FLYING FPV DRONES?
(SHEN DRONES, ROTORX, LUMENIER, TBS, ETC.)",text
settings.profile-screen-dev.fpv-drone-skill.types,"NEVER FLOWN,TRIED IT BUT LIMITED SKILLS,BASIC SKILLS,ADVANCED SKILLS,<PLEASE SELECT>",text
settings.profile-screen-dev.fpv-drone-years.label,YEARS OF EXPERIENCE FLYING FPV DRONES,text
settings.profile-screen-dev.fpv-drone-years.types,"1,2,3,4,5+,<PLEASE SELECT>",text
settings.profile-screen-dev.fpv-drone-preference.label,WHAT TYPE OF FLYING DO YOU PREFER?,text
settings.profile-screen-dev.fpv-drone-preference.types,"FREESTYLE, RACING, BOTH,<PLEASE SELECT>",text
settings.profile-screen-dev.how-drl-watch.label,HOW DO YOU WATCH DRL?,text
settings.profile-screen-dev.how-drl-watch.types,"CABLE/SATELLITE,SOCIAL MEDIA,OTHER DIGITAL PLATFORMS,I DON'T WATCH DRL,<PLEASE SELECT>",text
settings.profile-screen-dev.have-you-ever-droned.label,HAVE YOU EVER TAKEN PART IN A REAL LIFE DRONE RACE?,text
settings.profile-screen-dev.have-you-ever-droned.types,"NO,YES,<PLEASE SELECT>",text
settings.profile-screen-dev.have-you-ever-built-drone.label,HAVE YOU EVER BUILT YOUR OWN RACING DRONE?,text
settings.profile-screen-dev.have-you-ever-built-drone.types,"NO,YES,<PLEASE SELECT>",text
settings.profile-screen-dev.are-you-member.label,ARE YOU A MEMBER OF MULTIGP?,text
settings.profile-screen-dev.are-you-member.types,"NO,YES,<PLEASE SELECT>",text
settings.profile-screen-dev.are-you-american.label,ARE YOU AN AMERICAN CITIZEN ?,text
settings.profile-screen-dev.are-you-american.types,"NO,YES,<PLEASE SELECT>",text
settings.profile-screen-dev.are-you-in-military.label,ARE YOU CURRENTLY ACTIVE DUTY OR RESERVES IN ANY BRANCH OF THE US MILITARY?,text
settings.profile-screen-dev.are-you-in-military.types,"NO,AIR FORCE,ARMY,COAST GUARD,MARINE CORPS,NATIONAL GUARD,NAVY, <PLEASE SELECT>",text
settings.profile-screen-dev.are-you-ama.label,ARE YOU AN AMA MEMBER (ACADEMY OF MODEL AERONAUTICS) ?,text
settings.profile-screen-dev.are-you-ama.label,"NO,YES,<PLEASE SELECT>",text
settings.profile-screen-dev.are-you-ama.types,"NO,YES,<PLEASE SELECT>",text
settings.profile-screen.field,FIELD,
settings.controller-map-screen.back.button,BACK,text
settings.controller-map-screen.left-stick-map.label,"MENU NAVIGATION
DRONE MANEAUVER",text
settings.controller-map-screen.right-stick-map.label,"MENU SELECTION / RETURN
DRONE MANEAUVER",text
settings.controller-map-screen.button-a-map.label,SELECT,text
settings.controller-map-screen.button-b-map.label,RETURN,text
settings.controller-map-screen.button-shoulder-1-map.label,"RESET GAME 
RESPAWN DRONE",text
settings.controller-map-screen.button-shoulder-2-map.label,UNFLIP DRONE,text
settings.controller-map-screen.button-center-map.label,PAUSE,text
settings.controller-map-screen.ps.left-stick-map.label,"MENU NAVIGATION
DRONE MANEAUVER",text
settings.controller-map-screen.ps.right-stick-map.label,"MENU SELECTION / RETURN
DRONE MANEAUVER",text
settings.controller-map-screen.ps.button-a-map.label,SELECT,text
settings.controller-map-screen.ps.button-b-map.label,RETURN,text
settings.controller-map-screen.ps.button-shoulder-1-map.label,"RESET GAME 
RESPAWN DRONE",text
settings.controller-map-screen.ps.button-shoulder-2-map.label,UNFLIP DRONE,text
settings.controller-map-screen.ps.button-center-map.label,PAUSE,text
settings.controller-map-screen.rc.left-stick-map.label,DRONE MANEAUVER,text
settings.controller-map-screen.rc.right-stick-map.label,DRONE MANEAUVER,text
settings.controller-map-screen.rc.button-a-map.label,SELECT,text
settings.controller-map-screen.rc.button-b-map.label,RETURN,text
settings.controller-map-screen.rc.button-shoulder-1-map.label,"RESET GAME 
RESPAWN DRONE",text
settings.controller-map-screen.rc.button-shoulder-2-map.label,UNFLIP DRONE,text
settings.controller-map-screen.rc.button-center-map.label,PAUSE,text
settings.controller-map-screen.nk.left-stick-map.label,"MENU NAVIGATION
DRONE MANEAUVER",text
settings.controller-map-screen.nk.right-stick-map.label,"MENU SELECTION (FLICK RIGHT)
RETURN (FLICK LEFT)
DRONE MANEAUVER",text
settings.controller-map-screen.nk.button-a-map.label,SELECT,text
settings.controller-map-screen.nk.button-b-map.label,RETURN,text
settings.controller-map-screen.nk.button-shoulder-1-map.label,"RESET GAME 
RESPAWN DRONE",text
settings.controller-map-screen.nk.button-shoulder-2-map.label,UNFLIP DRONE,text
settings.controller-map-screen.nk.button-center-map.label,PAUSE,text
settings.controller-calibration-screen.cancel.button,CANCEL,text
settings.controller-calibration-screen.save.button,SAVE,text
settings.controller-calibration-screen.left-stick-y.label,LEFT STICK UP AND DOWN:,text
settings.controller-calibration-screen.left-stick-y.types,"YAW,THROTTLE,ROLL,PITCH",text
settings.controller-calibration-screen.left-stick-x.label,LEFT STICK RIGHT AND LEFT:,text
settings.controller-calibration-screen.left-stick-x.types,"YAW,THROTTLE,ROLL,PITCH",text
settings.controller-calibration-screen.right-stick-y.label,RIGHT STICK UP AND DOWN:,text
settings.controller-calibration-screen.right-stick-y.types,"YAW,THROTTLE,ROLL,PITCH",text
settings.controller-calibration-screen.right-stick-x.label,RIGHT STICK RIGHT AND LEFT:,text
settings.controller-calibration-screen.right-stick-x.types,"YAW,THROTTLE,ROLL,PITCH",text
settings.controller-calibration-screen.mid-stick.label,MID-STICK,text
settings.controller-calibration-screen.deadzone.label,DEADZONE,text
settings.controller-calibration-screen.invert-left-stick-y.label,INVERT LEFT STICK UP AND DOWN:,text
settings.controller-calibration-screen.invert-left-stick-x.label,INVERT LEFT STICK RIGHT AND LEFT:,text
settings.controller-calibration-screen.invert-right-stick-y.label,INVERT RIGHT STICK UP AND DOWN:,text
settings.controller-calibration-screen.invert-right-stick-x.label,INVERT RIGHT STICK RIGHT AND LEFT:,text
settings.controller-calibration-screen.select-controller.label,MOVE THE CONTROLLER'S STICKS AROUND,text
settings.controller-calibration-screen.center-stick.label,CENTER BOTH STICKS. <color=#5EB300FF>THEN PRESS NEXT.</color>,text
settings.controller-calibration-screen.left-stick-x-calibration.label,MOVE THE LEFT STICK <color=red>ALL THE WAY</color> LEFT AND RIGHT.,text
settings.controller-calibration-screen.left-stick-y-calibration.label,MOVE THE LEFT STICK <color=red>ALL THE WAY</color> UP AND DOWN.,text
settings.controller-calibration-screen.right-stick-x-calibration.label,MOVE THE RIGHT STICK <color=red>ALL THE WAY</color> LEFT AND RIGHT.,text
settings.controller-calibration-screen.right-stick-y-calibration.label,MOVE THE RIGHT STICK <color=red>ALL THE WAY</color> UP AND DOWN.,text
settings.controller-calibration-screen.restart-race-button-selection.label,SELECT YOUR RACE RESTART <color=red>SWITCH</color> (OR PRESS SKIP),text
settings.controller-calibration-screen.flip-drone-button-selection.label,SELECT YOUR FLIPPED DRONE RESET <color=red>SWITCH</color> (OR PRESS SKIP),text
settings.controller-calibration-screen.deadzone-calibration.label,ADD DEADZONE IF YOUR CENTER STICK IS TOO SENSITIVE.,text
settings.controller-calibration-screen.help-message,"FOR CONTROLLER SUPPORT, PRESS THE <color=white>HELP</color> BUTTON",text
settings.controller-calibration-screen.exit,EXIT,text
settings.controller-calibration-screen.help,HELP,text
settings.settings-screen-title,Settings,text
settings.profile-screen-title,Profile,text
settings.profile-screen.player-data.button,PLAYER DATA,text
settings.profile-screen.progression-manual.button,ABOUT XP,text
settings.profile-screen.achievements.button,ACHIEVEMENTS,text
settings.controller-map-screen-title,Controller Map,text
settings.controller-callibration-screen.stick-detected,"STICK DETECTED, PRESS NEXT.",text
settings.controller-callibration-screen.wizard-complete,WIZARD COMPLETE! PRESS NEXT.,text
settings.controller-calibration-screen.help-message-2,"TO ASSIGN SWITCHES INSIDE YOUR TRANSMITTER, PRESS THE <color=white>HELP</color> BUTTON",text
settings.controller-custom.input-comp.input-list,"Not selected,Left stick X,Left stick Y,Right stick X,Left stick Y,Toggle switch A,Toggle switch B",text
settings.controller-custom.find-next,FIND NEXT,text
settings.controller-custom.gamepad-mode,GAMEPAD MODE,text
settings.controller-custom.gamepad.select-axis-or-button,Select Axis or Button,text
settings.controller-custom.gamepad.left-stick-vertical,Left Stick Vertical,text
settings.controller-custom.gamepad.left-stick-horizontal,Left Stick Horizontal,text
settings.controller-custom.gamepad.right-stick-vertical,Right Stick Vertical,text
settings.controller-custom.gamepad.right-stick-horizontal,Right Stick Horizontal,text
settings.controller-custom.gamepad.left-shoulder-1,Left Shoulder 1,text
settings.controller-custom.gamepad.left-shoulder-2,Left Shoulder 2,text
settings.controller-custom.gamepad.right-shoulder-1,Right Shoulder 1,text
settings.controller-custom.gamepad.right-shoulder-2,Right Shoulder 2,text
settings.controller-custom.gamepad.top-row-action-1,Top Row Action 1,text
settings.controller-custom.gamepad.top-row-action-2,Top Row Action 2,text
settings.controller-custom.gamepad.top-row-action-3,Top Row Action 3,text
settings.controller-custom.gamepad.bottom-row-action-1,Bottom Row Action 1,text
settings.controller-custom.gamepad.bottom-row-action-2,Bottom Row Action 2,text
settings.controller-custom.gamepad.bottom-row-action-3,Bottom Row Action 3,text
settings.controller-custom.gamepad.center-button-1,Center Button 1,text
settings.controller-custom.gamepad.center-button-2,Center Button 2,text
settings.controller-custom.gamepad.center-button-3,Center Button 3,text
settings.controller-custom.gamepad.left-stick-press,Left Stick Press,text
settings.controller-custom.gamepad.right-stick-press,Right Stick Press,text
settings.controller-custom.gamepad.dpad-up,DPad Up,text
settings.controller-custom.gamepad.dpad-down,DPad Down,text
settings.controller-custom.gamepad.dpad-left,DPad Left,text
settings.controller-custom.gamepad.dpad-right,DPad Right,text
settings.controller-custom.gamepad.none,None,text
settings.controller-custom.transmiter.select-axis-trigger,Select Axis or Trigger,text
settings.controller-custom.transmiter.left-stick-vertical,Left Stick Vertical,text
settings.controller-custom.transmiter.left-stick-horizontal,Left Stick Horizontal,text
settings.controller-custom.transmiter.right-stick-vertical,Right Stick Vertical,text
settings.controller-custom.transmiter.right-stick-horizontal,Right Stick Horizontal,text
settings.controller-custom.transmiter.reset-drone,Reset Drone,text
settings.controller-custom.transmiter.restart-race,Restart Race,text
settings.controller-custom.transmiter.none,None,text
settings.controller-custom.title,ADVANCED SETUP,text
settings.controller-custom.SDL2,USING SDL2 MODE,text
settings.controller-custom.XINPUT,USING XINPUT MODE,text
settings.controller-custom.disconnected,Disconnected,text
settings.profile-screen-dev.flight-time.label,FLIGHT TIME,text
settings.profile-screen-dev.hours,Hours,text
settings.profile-screen-dev.progression-week-rank-status-warning,COMPLETE A RACE TO JOIN YOUR RANKING,text
settings.profile-screen.dev.progression-level,LEVEL,text
settings.profile-screen.dev.progression-xp,XP,text
settings.profile-screen.dev.progression-streak,STREAK,text
settings.profile-screen.dev.race,RACE,text
settings.profile-screen.dev.progression-tier-rank,TIER RANK,text
settings.profile-screen.progression-days,D,text
settings.profile-screen.progression-hours,H,text
settings.profile-screen.progression-minutes,M,text
settings.profile-screen.progression-seconds,S,text
settings.profile-screen.dev.progression-tier-rank-finished,RANK FINISHED!,text
settings.profile-screen.dev.progression-wait,WAIT ...,text
settings.profile-screen.player-data.label,PERSONAL DATA,text
settings.profile-screen-dev.discard.button,DISCARD,text
settings.profile-screen-dev.save.button,SAVE,text
settings.achievements-screen-title,ACHIEVEMENT,text
settings.achievements.one.title,World Traveler,text
settings.achievements.1.locked.description,"Complete a race on all of the maps in the ""DRL Maps"" section",text
settings.achievements.1.unlocked.description,You are now a world traveler since you have flown all DRL maps,text
settings-menu.back,BACK,text
settings-menu.controller-setup,"CONTROLLER 
SETUP",text
settings-menu.controller-sesitivity,"CONTROLLER
SENSITIVITY",text
settings-menu.settings,OPTIONS,text
settings-menu.graphics,GRAPHICS,text
settings-menu.help,HELP,text
settings-menu.legal,LEGAL,text
progression.manual.intro.title,WHAT IS IT?,text
progression.manual.intro.field,"EXPERIENCE POINTS ARE A WAY TO TRACK
EXPLORE ALL DRL
TRACKS AND BATTLE OTHER PILOTS IN
MULTIPLAYER TO EARN EXPERIENCE POINTS
AND LEVEL UP!",text
progression.manual.xp-level.title,EXPERIENCE POINTS & LEVEL,text
progression.manual.xp-level.field,COMPLETE RACES TO EARN EXPERIENCE POINTS AND LEVEL BADGES. THIS WILL TRACK YOUR LONG TERM COMMITMENT TO BEING A TOP PILOT!,text
progression.manual.xp-where.title,WHERE ARE THE XP POINTS?,text
progression.manual.xp-where.field,"EARN THEM FLYING ALL OFFICIAL DRL AND
ORIGINAL TRACKS. CHOOSE THE HARDEST
ONES TO EARN THE MOST EXPERIENCE POINTS.
JOIN MULTIPLAYER RACES TO EARN EXTRA
POINTS BASED ON YOUR PERFORMANCE.",text
progression.manual.sp-info.title,STREAK POINTS,text
progression.manual.sp-info.field,"REMEMBER TO CONSISTENTLY PRACTICE WITH
A GOAL OF 3 MAPS PER DAY, WHICH EARNS YOU
1 STREAK POINT. RACK UP AS MANY STREAK
POINTS AS YOU CAN BY FLYING REGULARLY.
GOING 3 DAYS WITHOUT PLAYING WILL CAUSE A
1 POINT DROP IN YOUR STREAK POINTS. SHOW
YOUR RIVALS HOW DILIGENT YOU ARE!",text
progression.manual.ranking-info.title,WEEKLY RANKING,text
progression.manual.ranking-info.field,"COMPETE AGAINST FELLOW PILOTS TO SEE
WHO EARNS THE MOST XP EACH WEEK! YOU'LL
BE COMPETING AGAINST OTHER PLAYERS AND
THE TOP PILOTS WILL BE PROMOTED TO THE
NEXT BADGE LEVEL. STAYING COMMITTED WILL
HELP YOU MOVE UP TO THE NEXT LEVEL AND
ALSO PREVENT YOU FROM DROPPING TO THE
PREVIOUS LEVEL.
",text
progression.manual.badges-info.title,BADGES,text
progression.manual.badges-info.field,YOU WILL BE COMPETING FOR BOTH WEEKLY AND LONG TERM LEVEL BADGES. THE DRL SIM OFFERS A SET OF 10 WEEKLY BADGES AS WELL AS 20 LEVEL BADGES. IT WILL NOT BE EASY TO MAINTAIN YOUR WEEKLY BADGE WITH DILIGENCE AND CONSISTENCY BEING THE KEYS TO KEEPING YOUR BADGE AND NOT DROPPING DOWN A LEVEL.,text
progression.screen.title,PROGRESSION SYSTEM MANUAL,text
controller-profiles-menu.back,BACK,text
controller-profiles-menu.controller-map,CONTROLLER MAP,text
controller-profiles-menu.new-controller,NEW CONTROLLER,text
controller-profiles-menu.help,HELP,text
controller-profiles-menu.title,Add+Remove Controller,text
controller-profiles-menu.controller,CONTROLLER,text
achievements.screen.title,ACHIEVEMENTS,text
achievements.details.screen.title,DETAILS,text
achievements.achievement.drl.pilot.title,DRL SIM Pilot,text
achievements.achievement.drl.pilot.locked.description,Become a DRL Sim Pilot by completing your first race,text
achievements.achievement.drl.pilot.unlocked.description,"Now that you have completed a race, you are a DRL Sim pilot",text
achievements.achievement.drl.pilot.score,5,text
achievements.achievement.world.traveler.title,World Traveler,text
achievements.achievement.world.traveler.locked.description,"Complete a race on all of the maps in the ""DRL Maps"" section",text
achievements.achievement.world.traveler.unlocked.description,You are now a world traveler since you have flown all DRL maps,text
achievements.achievement.world.traveler@score,125,text
achievements.achievement.3.builder.title,"3"" Builder",text
achievements.achievement.3.builder.locked.description,"Create, save, and complete a race with your first custom 3"" drone",text
achievements.achievement.3.builder.unlocked.description,"With a successful race under your belt with your own custom drone, you are now a 3"" builder",text
achievements.achievement.3.builder@score,20,text
achievements.achievement.4.builder.title,"4"" Builder",text
achievements.achievement.4.builder.locked.description,"Create, save, and complete a race with your first custom 4"" drone",text
achievements.achievement.4.builder.unlocked.description,"With a successful race under your belt with your own custom drone, you are now a 4"" builder",text
achievements.achievement.4.builder@score,20,text
achievements.achievement.5.builder.title,"5"" Builder",text
achievements.achievement.5.builder.locked.description,"Create, save, and complete a race with your first custom 5"" drone",text
achievements.achievement.5.builder.unlocked.description,"With a successful race under your belt with your own custom drone, you are now a 5"" builder",text
achievements.achievement.5.builder@score,20,text
achievements.achievement.6.builder.title,"6"" Builder",text
achievements.achievement.6.builder.locked.description,"Create, save, and complete a race with your first custom 6"" drone",text
achievements.achievement.6.builder.unlocked.description,"With a successful race under your belt with your own custom drone, you are now a 6"" builder",text
achievements.achievement.6.builder@score,20,text
achievements.achievement.7.builder.title,"7"" Builder",text
achievements.achievement.7.builder.locked.description,"Create, save, and complete a race with your first custom 7"" drone",text
achievements.achievement.7.builder.unlocked.description,"With a successful race under your belt with your own custom drone, you are now a 7"" builder",text
achievements.achievement.7.builder@score,20,text
achievements.achievement.master.builder.title,Master Builder,text
achievements.achievement.master.builder.locked.description,"Create, save, and complete a race with a custom 3"", 4"", 5"", 6"", and 7"" drones",text
achievements.achievement.master.builder.unlocked.description,You are now a master drone builder as you have built and raced custom drones in all classes,text
achievements.achievement.master.builder@score,50,text
achievements.achievement.flight.master.title,Flight Master,text
achievements.achievement.flight.master.locked.description,"Complete a race on all DRL maps with at least one drone (3"", 4"", 5"", 6"", and 7"") from all classes ",text
achievements.achievement.flight.master.unlocked.description,You have shown a mastery of building and flying drones of all classes,text
achievements.achievement.flight.master@score,125,text
achievements.achievement.future.star.title,Future Star,text
achievements.achievement.future.star.locked.description,"Prepare for future Tryouts by completing all of the 2020 Tryouts tracks under the ""Drone Park"" map",text
achievements.achievement.future.star.unlocked.description,You are prepared for future Tryouts competitions,text
achievements.achievement.future.star@score,50,text
achievements.achievement.ace.title,Ace,text
achievements.achievement.ace.locked.description,Win 5 multiplayer races,text
achievements.achievement.ace.unlocked.description,"You have earned the ""Ace"" achievement for winning 5 multiplayer races",text
achievements.achievement.ace@score,200,text
achievements.achievement.angel.title,Angel,text
achievements.achievement.angel.locked.description,Complete a multiplayer race,text
achievements.achievement.angel.unlocked.description,"You have earned the ""Angel"" achievement for completing a multiplayer race",text
achievements.achievement.angel@score,10,text
achievements.achievement.captain.title,Captain,text
achievements.achievement.captain.locked.description,Complete all training missions in Quest 1,text
achievements.achievement.captain.unlocked.description,"You have successfully completed all Quest 1 missions to earn  the ""Captain"" achievement",text
achievements.achievement.captain@score,35,text
achievements.achievement.major.title,Major,text
achievements.achievement.major.locked.description,Complete all training missions in Quest 2,text
achievements.achievement.major.unlocked.description,"You have successfully completed all Quest 2 missions to earn  the ""Major"" achievement",text
achievements.achievement.major@score,45,text
achievements.achievement.colonel.title,Colonel,text
achievements.achievement.colonel.locked.description,Complete all training missions in Quest 3,text
achievements.achievement.colonel.unlocked.description,"You have successfully completed all Quest 3 missions to earn  the ""Colonel"" achievement",text
achievements.achievement.colonel@score,55,text
achievements.achievement.valedictorian.title,Valedictorian,text
achievements.achievement.valedictorian.locked.description,Complete all missions in all quests with a 5 star ranking on each one,text
achievements.achievement.valedictorian.unlocked.description,You are officially a valedictorian after completing all missions with a score of 5 stars,text
achievements.achievement.valedictorian@score,200,text
achievements.achievement.architect.title,Architect,text
achievements.achievement.architect.locked.description,Build 5 maps and set leaderboard times on each one,text
achievements.achievement.architect.unlocked.description,You are officially a DRL Sim architect after creating 5 maps,text
achievements.achievement.architect@score,1000,text
achievements.achievement.master.architect.title,Master Architect,text
achievements.achievement.master.architect.locked.description,Build 5 maps that have at least 20 unique leaderboard times each,text
